[Fe/H],A(Li),$\overline{t}_{\star}$,M,T$_{eff}$,e,Z$_{max}$,$L_z$
-0.02,0.4,10.232935315766705,0.8737955705613292,5477.0,0.1185651152936292,0.626731166875838,1980.91251983092
-0.11,2.35,6.165949477018448,1.075470666106352,6127.0,0.0315264597275898,0.9008623607757558,2147.0042243559537
0.11,1.27,7.76247730275455,1.0009617664480346,5801.0,0.0310282729335214,0.2339352105371839,1912.4176104846592
-0.24,1.02,3.71534968021985,1.2761425171869976,5348.0,0.1953523530891772,2.2743169146545954,2420.9254277079217
-0.02,2.48,6.165949477018448,1.0795999765396118,6072.0,0.0681331401070752,0.7251847876674293,2027.625725697569
-0.16,1.98,8.912505467113453,0.9726145735990016,5955.0,0.1043305331669937,0.6874849271187766,1894.5540368090835
-0.13,2.53,7.413100459583173,0.9991999864578248,6050.0,0.1211523052941239,0.418096451932813,1717.0101445078817
-0.31,2.48,8.912505467113453,0.9769413094313624,5866.0,0.1177236860784367,1.018341466083029,1751.6428905215244
0.07,1.96,7.76247730275455,1.075732686166939,5837.0,0.0174990814987602,0.8673393911870435,1960.888593259031
0.19,2.62,3.548135450617081,1.1995999813079834,6149.0,0.0494421141375795,0.5061509636350476,1861.8437310021643
0.37,1.15,7.76247730275455,1.1061999797821045,5676.0,0.2431520850008814,1.275060289308998,1700.4002577064002
-0.35,1.55,12.88248533293805,0.7907738186320711,5631.0,0.1399808687200511,0.3841928661662945,1949.4342370208349
-0.12,0.78,13.489632380568445,0.830252647549157,5466.0,0.0975125788774707,0.7119938457155544,1739.923282632813
-0.41,2.62,6.456548528681109,1.0288604616405217,6204.0,0.0926920329131869,0.7921589401216731,1918.0982756071544
-0.18,1.14,12.88248533293805,0.8800534051176179,5750.0,0.1683518133374862,0.6766096208379666,1710.2914616084968
0.14,1.34,8.912505467113453,0.9993000030517578,5752.0,0.2221151777010376,0.8142707777566551,1549.1213497055865
-0.21,1.38,12.302692030632102,0.7892000079154968,5448.0,0.2220038957899652,0.5281742005342169,1555.75768845139
0.24,2.57,0.0074131004595831,1.708064456013925,5751.0,0.1638897266754864,0.6236032434258185,1709.5558506528769
-0.04,1.42,7.413100459583173,0.9006999731063843,5679.0,0.0515865581458439,0.6260922216243909,1976.7103864949247
-0.09,1.45,9.33254874614691,0.974175707440202,5858.0,0.0676950350243363,0.56002148902351,2060.069496691264
-0.15,0.36,12.88248533293805,0.7792708493927979,5185.0,0.1775989900595806,1.0937210085198958,1789.028268702333
0.1,1.55,8.511386362914987,1.0329999923706057,5824.0,0.169617370684465,0.9182838084663968,1763.3143851624636
-0.14,1.43,12.302692030632102,0.8332997235509391,5582.0,0.1398111760246508,0.3349120143145403,1756.6996293596956
-0.23,1.98,11.220189470737862,0.921634849371514,5842.0,0.1377128870669878,1.1252238918562436,1926.8243414914016
-0.17,2.07,3.71534968021985,1.2358607039403269,6333.0,0.194441987972215,0.6283447123733688,1731.0427371064477
-0.09,2.44,6.760828566222669,0.9482295001847864,5878.0,0.0940558483327035,0.624133928777931,1812.978899647053
-0.08,2.54,6.165949477018448,1.0317557872607948,6080.0,0.1033806468860679,0.4624632041582177,1759.497610411838
-0.23,1.91,11.748967293472964,0.8966851549624596,5870.0,0.1185681899275514,1.3558801075207874,2100.6869259999985
0.05,1.8,8.128302305789093,1.0448714886350854,5813.0,0.0944344004535055,0.9203093071374824,2065.0340673552582
0.21,0.01,12.302692030632102,0.860169033121631,5103.0,0.0785596305484231,0.4728763301993181,2086.877697320784
0.0,1.02,12.302692030632102,0.8871519889891459,5561.0,0.3879894546439804,0.3897950230027283,1201.6384727727925
-0.32,2.01,11.748967293472964,0.8128608640504678,5729.0,0.0482355455367683,0.3952046214981958,1841.125663217396
-0.37,2.08,12.302692030632102,0.798953592687378,5721.0,0.1308887566570098,0.3578961992402013,1982.1355219772868
0.16,2.3,7.413100459583173,1.073699951171875,5860.0,0.1317447870780448,0.5825594233583101,1604.4391369456823
0.1,1.82,8.511386362914987,1.039421572732698,5821.0,0.1874055055201412,0.5888084895432107,1648.3935424052224
0.25,0.8,9.33254874614691,0.9191461926449588,5400.0,0.0997129154971696,0.6205714004239046,2059.279091036207
-0.12,2.1,9.33254874614691,0.878409036014871,5744.0,0.1492117631860334,0.4215599505490195,1755.0295904116397
-0.47,1.54,5.888442760205689,1.0489000082015991,6304.0,0.1419772938991896,1.3254300474852587,2109.515298323701
0.04,1.63,9.772367059324804,0.9592320697440736,5810.0,0.224756140863865,0.4373704260014407,1693.7283655421184
-0.05,1.01,12.302692030632102,0.8870612593872497,5677.0,0.2594996383031448,0.5079371395479624,1440.190404048063
0.15,1.4,8.912505467113453,1.034999966621399,5761.0,0.2575481475430219,1.0549787707806744,1568.6723991709434
-0.25,1.85,12.302692030632102,0.7996000051498413,5564.0,0.1243215808636917,0.5010865329753904,2186.3838268815666
-0.32,2.29,12.302692030632102,0.8521347813198595,5870.0,0.2209039363961623,0.7037066124751479,1728.4504591658897
-0.06,1.32,8.912505467113453,0.9785017543849956,5800.0,0.1105795660470905,0.4560490625508928,1802.8747916224445
0.1,1.24,7.76247730275455,0.9448999762535096,5654.0,0.2328572325786345,0.7644133975767372,2369.353592625452
-0.24,2.64,5.12861429039393,1.121311612157071,6228.0,0.2034659155611332,0.5910662785084735,1672.6004974978634
0.24,0.84,5.3703123031766005,1.0297000408172607,5736.0,0.1126336513992991,0.6525877710177503,1728.849616190446
0.01,1.74,8.912505467113453,1.0167334919949884,5814.0,0.219898212427673,0.6225500148583614,1731.5183418689653
0.02,0.75,9.772367059324804,0.9337993344236676,5718.0,0.1281473928126366,0.5871042525082715,1885.975151338495
-0.08,2.69,10.232935315766705,0.8767715404992927,5669.0,0.0987855700572883,0.3738199782281659,1822.3038071774367
0.11,1.21,6.760828566222669,0.986742092207353,5755.0,0.1213520677583388,0.4309396452635998,1951.5752897058333
-0.54,1.73,7.0794640622027885,0.9711767072358288,6344.0,0.1941520335845521,1.3416001760833751,2399.316271221353
-0.19,2.07,8.511386362914987,0.8870000243186951,5828.0,0.1227286968639316,0.4998175947331144,2092.3902332464013
-0.19,2.47,10.232935315766705,0.9243769419347392,5916.0,0.2004447287888073,0.4716831217557344,1594.1527959397422
-0.46,1.68,4.897783461428336,1.1069999933242798,6367.0,0.1860377068064183,0.9993564891171652,1719.040921190255
-0.14,2.16,7.76247730275455,0.9428838279933832,5937.0,0.1779100855330546,1.464751248449567,2046.945998380963
-0.18,1.82,3.388439477987164,1.2635610954847656,6468.0,0.0513741112162724,0.6200536112037281,2011.1506049616853
0.27,1.83,6.760828566222669,1.0984645842751024,5826.0,0.0296232690981947,0.6713117403034703,1897.195159431224
0.16,0.51,12.302692030632102,0.8285585138706284,5111.0,0.1170595805331346,0.2320934887233008,2029.557050657633
-0.01,2.59,6.165949477018448,1.0992000102996826,6060.0,0.2587136305241594,0.9416441548962896,1638.424463574068
0.18,2.09,7.413100459583173,1.073699951171875,5838.0,0.0686506521889114,0.59013195216072,1823.8181094878607
-0.19,2.4,6.456548528681109,1.0694716927605694,5990.0,0.122608898893087,0.4063638645285098,1727.7021438648517
-0.11,2.71,5.623413251903491,0.9844336861329852,6001.0,0.0595191860738655,0.238885953482902,2047.0270561514048
0.06,2.59,5.12861429039393,1.1677978442006072,6095.0,0.032537580492875,0.843385388945318,1933.119929929063
-0.27,2.63,5.078757590234657,1.1226955679624764,6302.0,0.309459955072503,0.4512316848679878,1683.3266367239798
0.08,2.3,7.0794640622027885,1.1147526860047217,5810.0,0.0914950618565769,0.5209203838792638,1729.4007554952796
0.11,0.8,7.413100459583173,0.8919000029563904,5385.0,0.0594226827720152,0.3296966001444785,1784.4424220553435
-0.02,2.8,3.388439477987164,1.1327895727860031,6263.0,0.0949995332652686,0.2418801714516878,2096.900177319776
0.18,0.77,12.302692030632102,0.871457219324325,5286.0,0.2147815078854125,0.3473523497690046,2078.940063613065
-0.04,1.62,10.232935315766705,0.8348492835706562,5602.0,0.1017761917025689,0.1755129653731844,2039.274627746036
-0.26,2.43,2.8183816934781416,1.3410221299978111,6535.0,0.0926027956747557,0.2066285175996506,2075.671681085705
-0.22,3.22,3.388439477987164,1.2493000030517578,6529.0,0.0948144512194754,0.3203206553381746,1949.9932329383005
-0.02,2.37,7.0794640622027885,1.14110004901886,5648.0,0.1377351013878979,0.956741026362594,2214.353881067412
-0.44,2.47,12.302692030632102,0.8188999891281128,6048.0,0.1345895240947934,0.3887915355179377,1870.2640331909647
-0.39,1.73,11.748967293472964,0.8364999890327454,5763.0,0.1839530419442483,0.2456780750873137,1667.8331712660915
-0.41,1.86,3.090293803866819,1.2926124054575885,6119.0,0.1971432596741499,1.0872353104684735,2622.892894685143
0.05,2.25,4.897783461428336,1.120580353451847,6107.0,0.090956898378339,0.2073145305430928,1883.710169224821
-0.51,1.41,6.456548528681109,1.0109375098129354,6319.0,0.1072307392736707,0.4219527041365255,1955.5119732406456
-0.31,2.01,10.715186464071412,0.9034014600413898,5883.0,0.0774177528582896,0.2384013571859446,1770.6429399091523
0.2,2.07,2.3442281975923813,1.3997000455856323,6384.0,0.0522873617695386,0.4038362057906518,1940.4955761344656
0.04,2.76,5.12861429039393,1.0115000009536743,5880.0,0.0221104876237888,0.1462005838177808,2086.100778293931
-0.28,2.53,6.165949477018448,1.0654436511146332,6209.0,0.0735544893472525,0.5723608111119668,1993.9852665060216
0.06,0.53,9.33254874614691,0.9707000255584716,5769.0,0.221018555118182,0.2569385363662799,2092.935846506035
-0.3,1.12,12.302692030632102,0.8206896353782616,5563.0,0.1903572548146492,1.0285784951888384,2347.8400644901644
-0.2,1.33,3.890452816839944,1.2104364804853234,6427.0,0.1331007186388039,0.494279036322342,2108.730139644324
-0.33,1.88,3.857389499914317,1.1999501024382075,6171.0,0.1098679218865769,0.4979451456684923,2472.410309596851
-0.14,1.2,2.9512110412372787,1.4007145028367312,6165.0,0.1002340319938893,0.6136011601497444,1839.0428138205395
0.27,0.36,5.888442760205689,0.9997000098228456,5642.0,0.0410243304939152,0.2026929382775378,1900.160844438992
-0.09,1.89,3.890452816839944,1.1380965023054044,6589.0,0.1666492335334961,0.2745720691202391,2040.3672267409056
-0.31,2.39,8.511386362914987,0.9161156395863008,6060.0,0.078224239951944,0.3831947455779402,1909.420550892196
0.23,0.73,11.748967293472964,0.926800012588501,5363.0,0.2506859291504593,0.1762785248341063,1427.222337519444
0.05,2.68,5.12861429039393,1.1293699373137671,6144.0,0.0796451486671289,0.8024216094243805,1957.9337458063028
-0.27,2.49,6.456548528681109,1.118362641420521,5745.0,0.049407472674214,0.4200539209570506,1984.9971609628724
0.13,1.11,7.76247730275455,1.0358106050525335,5775.0,0.2533303745629415,0.2153609440536542,1595.2576051733313
-0.2,2.06,10.232935315766705,0.9445393783744434,5878.0,0.1906539952586455,1.6716685275615433,1904.7604603976936
-0.06,0.5,12.302692030632102,0.8400848775170272,5531.0,0.0360719258608782,0.2232475073218301,2006.2072073689264
-0.38,1.21,2.691536695250786,1.363100468602808,6432.0,0.1174676496250177,0.6201976633121076,2042.69474170752
-0.24,1.19,0.006416124428277,1.4765738107042268,5732.0,0.2973448204876343,1.1907080642453631,2823.5948237557404
-0.41,1.44,2.041739917404129,1.5953888286253382,6298.0,0.0896201158737239,0.7754457064790328,2500.7043658625744
-0.35,1.98,4.897783461428336,1.1387140370114333,6135.0,0.0421467530943273,0.6055238901177468,2166.291035391503
0.12,1.77,8.511386362914987,1.0199217322348877,5797.0,0.1129253788925483,0.4791698562114032,1904.470351711102
-0.01,2.43,5.3703123031766005,0.981300575060206,5859.0,0.1230395851518714,0.2129265897419526,1912.5093826122893
0.0,1.43,12.302692030632102,0.8361577207220927,5322.0,0.0613342005258533,0.173492745419235,2144.5448616675885
-0.12,2.36,3.090293803866819,1.4154000282287598,6079.0,0.2245373244591335,0.4730710521147719,1764.871138741537
-0.07,2.52,5.12861429039393,1.0175337600558618,6042.0,0.0419556005950222,0.3966513056198285,2112.2450814778995
-0.18,1.97,10.232935315766705,0.8776000142097473,5794.0,0.0847780249913107,0.2693420885284785,1833.6073679580948
-0.11,2.62,6.165949477018448,1.0492000579833984,6131.0,0.1362172594786132,0.413384007002571,1954.7557665433849
0.0,1.71,6.760828566222669,1.0638999938964844,5990.0,0.1027465106647431,0.2537564982600122,1959.7992455061328
-0.27,1.59,13.489632380568445,0.8519999980926514,5751.0,0.1789141669478073,0.3050689502108907,1673.323088342685
-0.17,1.17,8.912505467113453,0.8630388176495912,5706.0,0.0711614593185063,0.1494802254760771,2140.9290727243715
-0.4,1.51,4.413541498954314,1.1431921980829387,6373.0,0.0126600608805634,0.7932855380472361,2222.7236012694207
-0.67,2.41,11.220189470737862,0.8574012337892677,6016.0,0.060465210804086,0.8021321194953086,2097.712815117731
0.05,,4.466831997992276,0.9679999947547911,5738.0,0.0764703845615071,0.1829793143685407,2078.1143104494445
-0.67,2.63,8.912505467113453,0.9145850694064076,6048.0,0.1897244272997918,0.3124259056153891,1768.6801778706183
0.2,0.99,3.71534968021985,0.9735000133514404,5544.0,0.1116793939718934,0.2892830990386964,2077.379084615659
-0.04,2.21,5.3703123031766005,1.1491999626159668,6139.0,0.0639839391780029,0.2986786621618691,2116.092075649739
-0.37,0.99,4.677352234557798,1.1339031655717755,6324.0,0.1063441874540588,0.4054817980056184,2138.5309313341304
-0.21,1.71,3.090293803866819,1.3297304915722434,6333.0,0.1105619914669569,0.8876871461089605,2149.196298689034
-0.02,2.51,5.3703123031766005,1.14062656722895,6110.0,0.1475411727864314,0.7890338206500738,2107.2991585990467
0.05,2.3,3.388439477987164,1.299399971961975,6161.0,0.2006442269632101,0.7640224865565393,2475.4462742126625
0.17,2.97,2.5703948796691978,1.249699950218201,6302.0,0.109369543830416,0.3680277300420488,1889.1727032011795
-0.17,2.39,8.128302305789093,0.9832658180666342,5995.0,0.1520859702009453,0.4151896959478982,2301.956816982102
-0.1,2.52,5.3703123031766005,1.0132988513113856,6069.0,0.108039740860905,0.3661027738530846,2050.476203483437
0.02,2.63,4.265796312095558,1.1692269869361072,6196.0,0.1523786351913761,0.9884169816412318,1948.9270589592504
-0.01,2.72,3.890452816839944,1.1994999647140503,6244.0,0.2264758297994714,0.7587072137089699,2175.6332742031937
0.32,0.82,7.0794640622027885,1.0218493522964058,5638.0,0.0947899796245363,0.2641660877301269,1904.6537714401147
0.0,2.64,5.12861429039393,1.1491999626159668,6129.0,0.0358376868927503,1.402239571985094,2077.0250741225645
-0.2,1.73,11.220189470737862,0.8778619890953925,5824.0,0.0934344723278692,0.3865756704997742,1863.7061645546828
-0.4,1.49,4.677352234557798,1.0978871763644535,6478.0,0.1425440638841632,0.6635130643011814,2273.8161305324466
-0.16,2.33,7.413100459583173,1.0413513938018837,5917.0,0.2242607698812166,0.5427114664749473,2089.693279081891
-0.23,1.76,12.302692030632102,0.849399983882904,5749.0,0.0838409411663081,0.3395265023010724,1963.6336890335765
-0.01,2.56,5.623413251903491,1.1560121364556786,6004.0,0.1043743231007017,0.5627465417906802,1918.4062425825568
0.12,1.65,5.623413251903491,0.9976000189781188,5767.0,0.1462869151942857,0.4614475999384581,1875.482248259331
-0.16,1.22,3.71534968021985,1.1993999481201172,6482.0,0.189403762049572,0.7391275906495356,2262.713972561435
-0.4,1.62,4.466831997992276,1.135321674079003,6391.0,0.0982533677747303,0.7390156537301242,2322.939569961204
0.26,1.22,6.760828566222669,1.0644327256534991,5777.0,0.2205587027264539,0.8741944407393785,1946.2751328476024
-0.05,2.43,5.3703123031766005,1.0134999752044678,6041.0,0.1747570299894854,0.2669936344612577,1918.2482753636093
-0.41,1.83,13.489632380568445,0.8047000169754028,5700.0,0.087334605435672,0.6879811722214635,2101.155076351879
-0.05,2.66,4.265796312095558,1.0496000051498413,6115.0,0.0421796365301136,0.2868959501192237,2021.4638457585345
-0.12,2.33,8.128302305789093,0.9846264649353584,5986.0,0.1044405118935798,0.5116549943646684,1824.493908056968
-0.4,1.84,12.88248533293805,0.7794423116346542,5636.0,0.1552565722238229,0.5479619926697799,1998.9062101826064
0.04,1.21,2.137961713919416,1.1768906700719544,6318.0,0.1368303308431848,0.6332613932303968,2226.280824359369
-0.04,1.07,12.302692030632102,0.8870874948741264,5668.0,0.1548251110798568,0.3212104569994991,2026.1974405931776
0.17,1.21,10.232935315766705,0.9649356775140228,5641.0,0.0483194989775638,0.3961576708950102,1925.3808758810728
-0.03,0.82,11.220189470737862,0.8436423664093597,5237.0,0.1968569901623975,0.4120930911842986,1921.5525052153544
-0.08,1.38,3.71534968021985,1.3440482785527217,6018.0,0.1051864638702246,0.7032927864052327,2189.1236314378048
-0.22,1.81,9.33254874614691,0.97979998588562,5755.0,0.193151218390127,0.8436526163519236,2223.398284991269
-0.13,1.64,3.890452816839944,1.1741241415103163,6426.0,0.1408522581036433,0.4923751680632969,2036.3587146100224
-0.12,2.48,6.165949477018448,1.0929516711003182,6075.0,0.200271439985034,0.911081850908799,2106.4271044619964
-0.42,2.0,11.748967293472964,0.885903046425373,5789.0,0.1561259154785175,0.554007991797505,1979.1266060579164
0.29,2.76,4.677352234557798,1.1905692623107187,5938.0,0.0507686990246293,0.7551591078581028,2051.4087999778203
0.02,1.99,7.413100459583173,0.9495999813079834,5815.0,0.0392910531510453,0.3248455446991399,1914.4481181655049
-0.11,3.08,3.890452816839944,1.1097009731734626,6546.0,0.0441642651465254,0.3494642186779396,2049.700471464216
-0.21,0.7,12.88248533293805,0.8992999792098999,5554.0,0.1654677981706468,2.017691991316025,1840.2626083216128
-0.06,1.32,10.715186464071412,0.9097557651992868,5750.0,0.0738517690364738,0.5753433501779678,1986.3889691889035
-0.01,2.07,8.511386362914987,0.9495000243186952,5813.0,0.0525697061655201,0.4034372415830315,2063.8324472572685
0.02,2.44,0.0077624687798841,1.5680268319481494,5752.0,0.1008607794668225,0.5969497515286208,2026.17956538507
0.09,1.68,8.511386362914987,0.9959934115157596,5809.0,0.0839683983596434,0.601862030932558,1915.8358162397824
-0.21,1.65,12.88248533293805,0.8722922443197376,5755.0,0.2133044625418519,0.5845602101912766,1576.430050411655
-0.44,2.54,6.760828566222669,1.0154248452489658,6225.0,0.1983108109915863,1.092773053514513,2406.9324842637825
0.29,0.54,9.33254874614691,0.8996999859809875,5290.0,0.1868895318685411,0.73681367585766,1723.3317063083368
0.17,0.04,11.748967293472964,0.8995000123977661,5425.0,0.2230976473466476,0.6762281083663266,1911.435338296198
-0.16,1.04,10.715186464071412,0.7835601356246495,5285.0,0.0728139069717549,0.4422838147249056,1948.862133721179
-0.09,0.57,11.220189470737862,0.7751645963604502,5164.0,0.0355835568804523,0.4237825816513216,1944.9197668233
0.16,1.2,8.912505467113453,1.049003014897513,5697.0,0.0829974242895987,1.0708297731466594,1950.5168574466784
-0.01,2.59,5.623413251903491,1.1337877151641242,6107.0,0.099195416460375,0.7848856124898411,1999.3577027830456
-0.35,1.11,12.302692030632102,0.7692948850699818,5507.0,0.1681532323376962,0.6892981084149534,2136.059533770392
-0.08,0.85,11.220189470737862,0.9488999843597412,5685.0,0.1740875311668913,1.5124165474108984,1947.489125729136
-0.03,2.65,4.897783461428336,1.1340387486655827,6224.0,0.1919794052390325,0.6958346351759508,1608.1942110104912
-0.12,2.66,6.165949477018448,1.0247154886974463,6119.0,0.0997813266489879,0.5094532588880167,1921.77401908278
-0.37,1.36,11.748967293472964,0.7578183002191037,5477.0,0.1843037864535025,0.9367657088931622,1851.246613427193
-0.22,2.29,4.466831997992276,1.1813900202209553,6180.0,0.0837756014204475,0.7920070946523021,2086.253868835636
-0.01,1.81,6.760828566222669,1.0318245319315362,5978.0,0.0616009699211405,0.7218806403316387,1942.605665091204
-0.7,2.45,7.0794640622027885,0.9711906979860816,6117.0,0.119782628259847,0.9855435727818816,2243.6518214833823
-0.03,2.64,5.888442760205689,1.0993000268936155,6126.0,0.294884625842598,1.0829091682530956,1590.8611977041146
0.07,2.06,6.456548528681109,1.0104000568389893,5869.0,0.0360803843966238,0.6319233364008736,2036.3435210274483
-0.07,2.28,7.76247730275455,0.9298398901700072,5811.0,0.0799299515352365,0.3281522605806988,1939.069586023877
-0.09,0.24,11.748967293472964,0.7894330838039989,5210.0,0.1609025746716788,0.4167461527353331,1981.8619913117243
0.09,-0.36,10.715186464071412,0.808899998664856,5116.0,0.090078936037524,0.2220737744924258,2019.8191986651084
-0.23,2.66,6.760828566222669,1.0430459905157852,6101.0,0.1330463373449198,0.6300496209866617,1748.4674927648955
-0.66,2.28,5.548344917267337,1.04539734737744,6208.0,0.0452961837664283,1.3028373309579493,2029.6517545228096
0.01,0.96,8.128302305789093,0.9243999719619752,5679.0,0.1302089899341535,0.327553860306734,1882.6904379607145
0.14,0.51,6.456548528681109,0.9867272358606262,5722.0,0.0961328652278993,0.4878697501198268,1866.8159853567047
0.14,0.93,8.511386362914987,0.9865257784564596,5735.0,0.2098706861137161,0.623440887974578,1676.9863105184838
0.11,2.43,6.456548528681109,1.047935398599505,5898.0,0.2188737331169534,0.6071805837636134,1739.725545762823
-0.39,2.26,9.772367059324804,0.928062904687556,5786.0,0.1978951338077552,1.0758143647013338,1773.1733937997103
0.08,0.48,11.748967293472964,0.8142887600895452,5134.0,0.0499264357050772,0.360646041549241,2014.527825528069
0.0,2.07,7.76247730275455,1.0492000579833984,5910.0,0.0780247646695215,0.73706574542674,1855.4472359298488
0.01,1.14,10.715186464071412,0.8828722548558258,5609.0,0.1685265127559804,0.2970661831047531,1914.6000591559991
-0.3,2.18,8.912505467113453,0.9633106290867606,5899.0,0.1674954127386892,0.4506778719266164,1629.7457380567794
-0.28,2.4,4.466831997992276,1.1678837312568089,6058.0,0.1007953937438626,1.6132115143640349,1950.691720086966
-0.11,2.28,7.413100459583173,1.045803025461712,5973.0,0.1607218763375849,0.3557818291917324,1678.3827174346827
0.31,1.6,3.388439477987164,1.1996999979019165,6031.0,0.0987491294248182,0.2390154349701115,1840.729214325867
0.17,1.35,6.165949477018448,1.020947663458726,5788.0,0.1904580468688967,0.5580871810600216,2138.886517551148
0.13,,7.76247730275455,0.8226235275679603,5100.0,0.0544733381068184,0.2465595064980983,1806.211946726628
-0.04,0.85,12.88248533293805,0.8738704907045085,5503.0,0.2470002247008427,0.278233796569266,1434.9777831323506
-0.05,2.54,5.623413251903491,1.1230452869270946,6126.0,0.1918794338783965,0.5191714233686482,1790.4146108426962
0.08,0.49,11.748967293472964,0.9093961732403352,5616.0,0.2929218289662869,0.4976587863128929,1382.9828916107754
-0.33,2.36,6.456548528681109,1.057154058155429,5778.0,0.1360204375413281,0.6828313143208702,1715.2771640179249
-0.23,1.88,12.302692030632102,0.885699987411499,5840.0,0.2794763373154247,0.7455584057823205,1792.7322331357907
-0.1,1.09,12.88248533293805,0.8705598485480148,5618.0,0.1245318488773044,0.8339820233139126,2163.751248065145
-0.16,1.96,9.33254874614691,0.8679985182034495,5708.0,0.1199826371299543,0.6183948057988304,2055.674766937472
0.22,1.12,7.76247730275455,0.9912999868392944,5652.0,0.2254265078998168,1.4023091888449768,1708.4804609344346
-0.37,1.95,12.302692030632102,0.7935332359465049,5661.0,0.0515718569182861,1.0331883758617306,1938.8163758517703
-0.76,2.39,6.456548528681109,0.998844965899222,5939.0,0.059236545340601,0.6263551811801248,2051.482288609277
-0.03,1.87,10.715186464071412,0.8942123223453288,5791.0,0.1097722289451863,0.429597121953745,2092.160785452321
0.24,0.67,8.128302305789093,1.0740000009536743,5674.0,0.1618338882509322,0.5713823349034712,1660.100671962345
0.12,1.85,7.76247730275455,1.043139254126075,5859.0,0.0942243871647279,1.0138208142850504,2077.9627430020755
-0.21,2.03,7.76247730275455,1.0226000547409058,5900.0,0.2372418752195881,0.6778304202914156,1492.2638227151897
0.01,2.27,6.760828566222669,0.9800999760627748,5853.0,0.0400223769205587,0.3860942757042377,1991.8411173069644
-0.14,2.06,8.912505467113453,0.9858592748528552,5934.0,0.0844348353565851,1.104753365914155,1744.2545171238016
-0.23,1.65,12.302692030632102,0.8451111909115533,5754.0,0.1993086415699278,0.2695039384266561,2017.215302539432
0.12,2.85,3.090293803866819,1.230398307374066,6250.0,0.0576914589786202,0.5491166206751359,1989.2936245478363
0.03,2.08,7.413100459583173,1.0487497454404189,5944.0,0.152354370831673,0.6819397353217791,1998.388962510692
-0.03,1.94,6.456548528681109,1.026280280273722,5997.0,0.0270864271203914,0.8718983979306925,1958.1432279362457
-0.24,0.9,12.88248533293805,0.8101062738519219,5544.0,0.0529122328172548,0.968050025476999,2015.8903054929908
-0.14,2.45,7.413100459583173,0.9991999864578248,6057.0,0.0383246788639556,0.3801448516443155,1949.6471478972496
-0.08,2.69,5.888442760205689,1.0735000371932983,6148.0,0.2347446247249367,0.326953277011389,1720.2114088645303
0.24,1.24,6.165949477018448,1.0686999559402466,5804.0,0.1086508180611255,0.9495132490897424,1967.6915799656067
-0.07,2.5,6.165949477018448,1.1160976947176444,6033.0,0.1765745385822489,0.9269451474142654,1913.7764089680609
-0.25,0.79,12.302692030632102,0.7804999947547913,5440.0,0.1103011336824575,0.3086110659337899,1901.4746190412552
-0.09,1.53,10.232935315766705,0.9748310180703432,5789.0,0.332534395935314,1.3321996063303636,1406.9468272798556
-0.03,0.55,9.772367059324804,0.817670804493462,5257.0,0.1183600937638947,0.406548509500663,1748.9310936518636
0.32,0.65,4.897783461428336,0.9998000264167786,5566.0,0.0897134499577718,0.3266834154776444,2081.197513652646
-0.05,2.68,4.07379955757968,1.1145089902260412,6267.0,0.0493522285215972,0.4079803420550476,1999.249127847956
-0.1,1.19,11.748967293472964,0.8993392441737472,5758.0,0.0737413708185799,0.7080753859666525,1867.354192826141
-0.09,2.62,5.888442760205689,1.0992000102996826,6116.0,0.1626747836985283,0.7676248139697346,1640.323980868455
-0.27,0.38,12.302692030632102,0.7946499378365335,5494.0,0.1271251369398434,0.8940831286622561,2037.4528319743283
-0.01,1.46,8.912505467113453,0.9557004777810496,5809.0,0.1537056330276786,1.0240223247806322,1903.086800889664
0.18,1.49,7.0794640622027885,0.986374432340167,5691.0,0.1890606695240781,0.4694616974130653,1950.42044067999
0.39,1.0,6.760828566222669,1.1511000394821167,5644.0,0.0606250067762332,0.7585731666464156,1964.1726362951367
-0.02,1.71,0.0051286142903939,1.7999999523162842,5740.0,0.0782956424019055,0.4413810813460109,1966.4351347037823
-0.21,1.25,12.302692030632102,0.8672999739646912,5782.0,0.0740375501023186,0.4233277838002762,1786.5229672308176
0.05,2.31,6.456548528681109,1.0203954769765844,5898.0,0.1317896456552222,0.4846146592780851,1903.465355004738
-0.23,1.53,2.9512110412372787,1.3088913072797088,6457.0,0.2142978287227663,0.6871170867996013,2086.048106781902
-0.16,2.71,6.456548528681109,0.9869239420348952,6081.0,0.0167601545999111,0.3629400920192153,1933.6022651004669
0.47,0.88,6.456548528681109,1.1016000509262085,5685.0,0.1332144925136159,0.844657051410352,2069.8202190271545
-0.34,1.6,3.71534968021985,1.2104730625127451,6375.0,0.1424947134196066,1.5964099897966753,2038.1763674012943
0.28,0.39,5.623413251903491,1.0591000318527222,5772.0,0.1783301230083877,0.3442807515398655,1975.492178711146
-0.05,2.52,5.888442760205689,1.125430157142206,6040.0,0.1268688983308245,0.8033607031548321,1811.9598676625924
0.19,1.02,4.677352234557798,0.9842607489330032,5600.0,0.141676035526659,0.5453149199660723,1665.9872679366918
-0.47,2.44,6.165949477018448,1.05341900229914,6028.0,0.0461915020391554,1.283018878302412,1875.68192746385
0.48,0.43,10.715186464071412,0.9666000008583068,5400.0,0.2064903432248144,0.3579050422041394,1508.2919878906314
-0.06,2.53,5.888442760205689,1.0084149600802053,6026.0,0.0865543409860592,0.3653536987546404,1904.822326619515
0.13,1.59,8.128302305789093,1.0561000108718872,5831.0,0.1351373616522465,0.5852515762082584,1681.5138965772169
